1000	0	0	1	10	2000	1000	16	76	9	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0
1000	0	0	0	20	2000	1000	15	62	9	9	9	9	9	9	9	71	9	9	9	45	9	9	100	9	9	9
1000	0	0	0	30	2000	1000	19	41	9	45	9	100	9	9	100	9	9	100	9	9	9	100	9	66	9	9
1000	0	0	0	40	2000	1000	14	9	100	9	9	28	22	100	9	9	9	83	9	9	9	83	9	9	9	37
1000	0	0	0	50	2000	1000	17	9	9	100	9	9	50	9	9	9	25	9	100	9	9	100	9	9	100	9
1000	0	0	0	60	2000	1000	13	9	20	28	9	100	9	9	9	100	9	9	9	83	9	9	11	100	9	9
1000	0	0	0	70	2000	1000	13	9	90	9	9	9	9	55	9	9	83	9	9	100	9	9	9	100	9	9
1000	0	0	0	80	2000	1000	18	43	9	9	9	9	9	100	9	9	18	62	9	9	9	9	9	9	9	9
1000	0	0	0	90	2000	1000	14	9	9	100	9	9	9	90	9	9	9	58	9	9	9	100	9	9	83	9
1000	0	0	0	100	2000	1000	17	9	100	9	9	9	100	9	9	14	100	9	9	9	71	9	9	9	66	9
