1000	0.3	0.8	1	10	2000	1000	1752	1979	2804	1301	1173	1420	1885	2840	1403	0	0	0	0	0	0	0	0	0	0	0
1000	0.3	0.8	1	20	2000	1000	1782	2427	1162	1076	1517	2276	3448	1688	0	0	0	0	0	0	0	0	0	0	0	0
1000	0.3	0.8	1	30	2000	1000	1767	2714	1258	1152	1527	2266	4198	2827	460	22	11	0	0	0	0	0	0	0	0	0
1000	0.3	0.8	1	40	2000	1000	1747	2329	1753	515	378	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1000	0.3	0.8	1	50	2000	1000	1734	1822	2921	1385	1295	1825	2727	1316	1739	3471	1919	0	0	0	0	0	0	0	0	0
1000	0.3	0.8	1	60	2000	1000	1746	2182	2735	1191	1024	1240	1648	2448	4240	2181	0	0	0	0	0	0	0	0	0	0
1000	0.3	0.8	1	70	2000	1000	1743	2110	2624	1128	817	833	788	713	546	243	43	2	0	0	0	0	0	0	0	0
1000	0.3	0.8	1	80	2000	1000	1756	2446	1072	848	870	854	827	749	632	380	110	1	0	0	0	0	0	0	0	0
1000	0.3	0.8	1	90	2000	1000	1738	1717	2321	3392	1615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1000	0.3	0.8	1	100	2000	1000	1760	2701	1237	1128	1507	2380	4302	2254	0	0	0	0	0	0	0	0	0	0	0	0
